Hora,Corrente_A,SOH_Pct,Capacity_Ah,SoC_Pct
4629,25.0,54.889331072867506,54.889331072867506,91.0923835701755
4630,25.0,54.76933107286751,54.76933107286751,100.0
4631,25.0,54.76933107286751,54.76933107286751,100.0
4632,25.0,54.76933107286751,54.76933107286751,100.0
4633,25.0,54.76933107286751,54.76933107286751,100.0
4634,25.0,54.76933107286751,54.76933107286751,100.0
4635,25.0,54.76933107286751,54.76933107286751,100.0
4636,25.0,54.76933107286751,54.76933107286751,100.0
4637,25.0,54.76933107286751,54.76933107286751,100.0
4638,25.0,54.76933107286751,54.76933107286751,100.0
4639,25.0,54.76933107286751,54.76933107286751,100.0
4640,-25.0,54.76933107286751,54.76933107286751,54.35401617971395
4641,-25.0,54.76933107286751,54.76933107286751,8.708032359427904
4642,-25.0,54.76933107286751,54.76933107286751,0.0
4643,-25.0,54.76933107286751,54.76933107286751,0.0
4644,-25.0,54.76933107286751,54.76933107286751,0.0
4645,-25.0,54.76933107286751,54.76933107286751,0.0
4646,-25.0,54.76933107286751,54.76933107286751,0.0
4647,-25.0,54.76933107286751,54.76933107286751,0.0
4648,-25.0,54.76933107286751,54.76933107286751,0.0
4649,-25.0,54.76933107286751,54.76933107286751,0.0
4650,-25.0,54.76933107286751,54.76933107286751,0.0
4651,-25.0,54.76933107286751,54.76933107286751,0.0
4652,25.0,54.76933107286751,54.76933107286751,45.64598382028605
4653,25.0,54.76933107286751,54.76933107286751,91.2919676405721
4654,25.0,54.64933107286751,54.64933107286751,100.0
4655,25.0,54.64933107286751,54.64933107286751,100.0
4656,25.0,54.64933107286751,54.64933107286751,100.0
4657,25.0,54.64933107286751,54.64933107286751,100.0
4658,25.0,54.64933107286751,54.64933107286751,100.0
4659,25.0,54.64933107286751,54.64933107286751,100.0
4660,25.0,54.64933107286751,54.64933107286751,100.0
4661,25.0,54.64933107286751,54.64933107286751,100.0
4662,25.0,54.64933107286751,54.64933107286751,100.0
4663,25.0,54.64933107286751,54.64933107286751,100.0
4664,-25.0,54.64933107286751,54.64933107286751,54.25378589416607
4665,-25.0,54.64933107286751,54.64933107286751,8.507571788332143
4666,-25.0,54.64933107286751,54.64933107286751,0.0
4667,-25.0,54.64933107286751,54.64933107286751,0.0
4668,-25.0,54.64933107286751,54.64933107286751,0.0
4669,-25.0,54.64933107286751,54.64933107286751,0.0
4670,-25.0,54.64933107286751,54.64933107286751,0.0
4671,-25.0,54.64933107286751,54.64933107286751,0.0
4672,-25.0,54.64933107286751,54.64933107286751,0.0
4673,-25.0,54.64933107286751,54.64933107286751,0.0
4674,-25.0,54.64933107286751,54.64933107286751,0.0
4675,-25.0,54.64933107286751,54.64933107286751,0.0
4676,25.0,54.64933107286751,54.64933107286751,45.74621410583393
4677,25.0,54.64933107286751,54.64933107286751,91.49242821166786
4678,25.0,54.529331072867514,54.529331072867514,100.0
4679,25.0,54.529331072867514,54.529331072867514,100.0
4680,25.0,54.529331072867514,54.529331072867514,100.0
4681,25.0,54.529331072867514,54.529331072867514,100.0
4682,25.0,54.529331072867514,54.529331072867514,100.0
4683,25.0,54.529331072867514,54.529331072867514,100.0
4684,25.0,54.529331072867514,54.529331072867514,100.0
4685,25.0,54.529331072867514,54.529331072867514,100.0
4686,25.0,54.529331072867514,54.529331072867514,100.0
4687,25.0,54.529331072867514,54.529331072867514,100.0
4688,-25.0,54.529331072867514,54.529331072867514,54.15311446496104
4689,-25.0,54.529331072867514,54.529331072867514,8.306228929922085
4690,-25.0,54.529331072867514,54.529331072867514,0.0
4691,-25.0,54.529331072867514,54.529331072867514,0.0
4692,-25.0,54.529331072867514,54.529331072867514,0.0
4693,-25.0,54.529331072867514,54.529331072867514,0.0
4694,-25.0,54.529331072867514,54.529331072867514,0.0
4695,-25.0,54.529331072867514,54.529331072867514,0.0
4696,-25.0,54.529331072867514,54.529331072867514,0.0
4697,-25.0,54.529331072867514,54.529331072867514,0.0
4698,-25.0,54.529331072867514,54.529331072867514,0.0
4699,-25.0,54.529331072867514,54.529331072867514,0.0
4700,25.0,54.529331072867514,54.529331072867514,45.84688553503896
4701,25.0,54.529331072867514,54.529331072867514,91.69377107007791
4702,25.0,54.409331072867516,54.409331072867516,100.0
4703,25.0,54.409331072867516,54.409331072867516,100.0
4704,25.0,54.409331072867516,54.409331072867516,100.0
4705,25.0,54.409331072867516,54.409331072867516,100.0
4706,25.0,54.409331072867516,54.409331072867516,100.0
4707,25.0,54.409331072867516,54.409331072867516,100.0
4708,25.0,54.409331072867516,54.409331072867516,100.0
4709,25.0,54.409331072867516,54.409331072867516,100.0
4710,25.0,54.409331072867516,54.409331072867516,100.0
4711,25.0,54.409331072867516,54.409331072867516,100.0
4712,-25.0,54.409331072867516,54.409331072867516,54.05199897326649
4713,-25.0,54.409331072867516,54.409331072867516,8.103997946532985
4714,-25.0,54.409331072867516,54.409331072867516,0.0
4715,-25.0,54.409331072867516,54.409331072867516,0.0
4716,-25.0,54.409331072867516,54.409331072867516,0.0
4717,-25.0,54.409331072867516,54.409331072867516,0.0
4718,-25.0,54.409331072867516,54.409331072867516,0.0
4719,-25.0,54.409331072867516,54.409331072867516,0.0
4720,-25.0,54.409331072867516,54.409331072867516,0.0
4721,-25.0,54.409331072867516,54.409331072867516,0.0
4722,-25.0,54.409331072867516,54.409331072867516,0.0
4723,-25.0,54.409331072867516,54.409331072867516,0.0
4724,25.0,54.409331072867516,54.409331072867516,45.94800102673351
4725,25.0,54.409331072867516,54.409331072867516,91.89600205346702
4726,25.0,54.28933107286752,54.28933107286752,100.0
4727,25.0,54.28933107286752,54.28933107286752,100.0
4728,25.0,54.28933107286752,54.28933107286752,100.0
4729,25.0,54.28933107286752,54.28933107286752,100.0
4730,25.0,54.28933107286752,54.28933107286752,100.0
4731,25.0,54.28933107286752,54.28933107286752,100.0
4732,25.0,54.28933107286752,54.28933107286752,100.0
4733,25.0,54.28933107286752,54.28933107286752,100.0
4734,25.0,54.28933107286752,54.28933107286752,100.0
4735,25.0,54.28933107286752,54.28933107286752,100.0
4736,-25.0,54.28933107286752,54.28933107286752,53.95043647444315
4737,-25.0,54.28933107286752,54.28933107286752,7.9008729488863025
4738,-25.0,54.28933107286752,54.28933107286752,0.0
4739,-25.0,54.28933107286752,54.28933107286752,0.0
4740,-25.0,54.28933107286752,54.28933107286752,0.0
4741,-25.0,54.28933107286752,54.28933107286752,0.0
4742,-25.0,54.28933107286752,54.28933107286752,0.0
4743,-25.0,54.28933107286752,54.28933107286752,0.0
4744,-25.0,54.28933107286752,54.28933107286752,0.0
4745,-25.0,54.28933107286752,54.28933107286752,0.0
4746,-25.0,54.28933107286752,54.28933107286752,0.0
4747,-25.0,54.28933107286752,54.28933107286752,0.0
4748,25.0,54.28933107286752,54.28933107286752,46.04956352555685
4749,25.0,54.28933107286752,54.28933107286752,92.0991270511137
4750,25.0,54.16933107286752,54.16933107286752,100.0
4751,25.0,54.16933107286752,54.16933107286752,100.0
4752,25.0,54.16933107286752,54.16933107286752,100.0
4753,25.0,54.16933107286752,54.16933107286752,100.0
4754,25.0,54.16933107286752,54.16933107286752,100.0
4755,25.0,54.16933107286752,54.16933107286752,100.0
4756,25.0,54.16933107286752,54.16933107286752,100.0
4757,25.0,54.16933107286752,54.16933107286752,100.0
4758,25.0,54.16933107286752,54.16933107286752,100.0
4759,25.0,54.16933107286752,54.16933107286752,100.0
4760,-25.0,54.16933107286752,54.16933107286752,53.84842399775901
4761,-25.0,54.16933107286752,54.16933107286752,7.696847995518013
4762,-25.0,54.16933107286752,54.16933107286752,0.0
4763,-25.0,54.16933107286752,54.16933107286752,0.0
4764,-25.0,54.16933107286752,54.16933107286752,0.0
4765,-25.0,54.16933107286752,54.16933107286752,0.0
4766,-25.0,54.16933107286752,54.16933107286752,0.0
4767,-25.0,54.16933107286752,54.16933107286752,0.0
4768,-25.0,54.16933107286752,54.16933107286752,0.0
4769,-25.0,54.16933107286752,54.16933107286752,0.0
4770,-25.0,54.16933107286752,54.16933107286752,0.0
4771,-25.0,54.16933107286752,54.16933107286752,0.0
4772,25.0,54.16933107286752,54.16933107286752,46.15157600224099
4773,25.0,54.16933107286752,54.16933107286752,92.30315200448199
4774,25.0,54.049331072867524,54.049331072867524,100.0
4775,25.0,54.049331072867524,54.049331072867524,100.0
4776,25.0,54.049331072867524,54.049331072867524,100.0
4777,25.0,54.049331072867524,54.049331072867524,100.0
4778,25.0,54.049331072867524,54.049331072867524,100.0
4779,25.0,54.049331072867524,54.049331072867524,100.0
4780,25.0,54.049331072867524,54.049331072867524,100.0
4781,25.0,54.049331072867524,54.049331072867524,100.0
4782,25.0,54.049331072867524,54.049331072867524,100.0
4783,25.0,54.049331072867524,54.049331072867524,100.0
4784,-25.0,54.049331072867524,54.049331072867524,53.74595854609963
4785,-25.0,54.049331072867524,54.049331072867524,7.491917092199259
4786,-25.0,54.049331072867524,54.049331072867524,0.0
4787,-25.0,54.049331072867524,54.049331072867524,0.0
4788,-25.0,54.049331072867524,54.049331072867524,0.0
4789,-25.0,54.049331072867524,54.049331072867524,0.0
4790,-25.0,54.049331072867524,54.049331072867524,0.0
4791,-25.0,54.049331072867524,54.049331072867524,0.0
4792,-25.0,54.049331072867524,54.049331072867524,0.0
4793,-25.0,54.049331072867524,54.049331072867524,0.0
4794,-25.0,54.049331072867524,54.049331072867524,0.0
4795,-25.0,54.049331072867524,54.049331072867524,0.0
4796,25.0,54.049331072867524,54.049331072867524,46.25404145390037
4797,25.0,54.049331072867524,54.049331072867524,92.50808290780074
4798,25.0,53.92933107286753,53.92933107286753,100.0
4799,25.0,53.92933107286753,53.92933107286753,100.0
4800,25.0,53.92933107286753,53.92933107286753,100.0
4801,25.0,53.92933107286753,53.92933107286753,100.0
4802,25.0,53.92933107286753,53.92933107286753,100.0
4803,25.0,53.92933107286753,53.92933107286753,100.0
4804,25.0,53.92933107286753,53.92933107286753,100.0
4805,25.0,53.92933107286753,53.92933107286753,100.0
4806,25.0,53.92933107286753,53.92933107286753,100.0
4807,25.0,53.92933107286753,53.92933107286753,100.0
4808,-25.0,53.92933107286753,53.92933107286753,53.64303709567466
4809,-25.0,53.92933107286753,53.92933107286753,7.286074191349314
4810,-25.0,53.92933107286753,53.92933107286753,0.0
4811,-25.0,53.92933107286753,53.92933107286753,0.0
4812,-25.0,53.92933107286753,53.92933107286753,0.0
4813,-25.0,53.92933107286753,53.92933107286753,0.0
4814,-25.0,53.92933107286753,53.92933107286753,0.0
4815,-25.0,53.92933107286753,53.92933107286753,0.0
4816,-25.0,53.92933107286753,53.92933107286753,0.0
4817,-25.0,53.92933107286753,53.92933107286753,0.0
4818,-25.0,53.92933107286753,53.92933107286753,0.0
4819,-25.0,53.92933107286753,53.92933107286753,0.0
4820,25.0,53.92933107286753,53.92933107286753,46.35696290432534
4821,25.0,53.92933107286753,53.92933107286753,92.71392580865069
4822,25.0,53.80933107286753,53.80933107286753,100.0
4823,25.0,53.80933107286753,53.80933107286753,100.0
4824,25.0,53.80933107286753,53.80933107286753,100.0
4825,25.0,53.80933107286753,53.80933107286753,100.0
4826,25.0,53.80933107286753,53.80933107286753,100.0
4827,25.0,53.80933107286753,53.80933107286753,100.0
4828,25.0,53.80933107286753,53.80933107286753,100.0
4829,25.0,53.80933107286753,53.80933107286753,100.0
4830,25.0,53.80933107286753,53.80933107286753,100.0
4831,25.0,53.80933107286753,53.80933107286753,100.0
4832,-25.0,53.80933107286753,53.80933107286753,53.539656595720366
4833,-25.0,53.80933107286753,53.80933107286753,7.079313191440733
4834,-25.0,53.80933107286753,53.80933107286753,0.0
4835,-25.0,53.80933107286753,53.80933107286753,0.0
4836,-25.0,53.80933107286753,53.80933107286753,0.0
4837,-25.0,53.80933107286753,53.80933107286753,0.0
4838,-25.0,53.80933107286753,53.80933107286753,0.0
4839,-25.0,53.80933107286753,53.80933107286753,0.0
4840,-25.0,53.80933107286753,53.80933107286753,0.0
4841,-25.0,53.80933107286753,53.80933107286753,0.0
4842,-25.0,53.80933107286753,53.80933107286753,0.0
4843,-25.0,53.80933107286753,53.80933107286753,0.0
4844,25.0,53.80933107286753,53.80933107286753,46.460343404279634
4845,25.0,53.80933107286753,53.80933107286753,92.92068680855927
4846,25.0,53.68933107286753,53.68933107286753,100.0
4847,25.0,53.68933107286753,53.68933107286753,100.0
4848,25.0,53.68933107286753,53.68933107286753,100.0
4849,25.0,53.68933107286753,53.68933107286753,100.0
4850,25.0,53.68933107286753,53.68933107286753,100.0
4851,25.0,53.68933107286753,53.68933107286753,100.0
4852,25.0,53.68933107286753,53.68933107286753,100.0
4853,25.0,53.68933107286753,53.68933107286753,100.0
4854,25.0,53.68933107286753,53.68933107286753,100.0
4855,25.0,53.68933107286753,53.68933107286753,100.0
4856,-25.0,53.68933107286753,53.68933107286753,53.43581396819822
4857,-25.0,53.68933107286753,53.68933107286753,6.871627936396436
4858,-25.0,53.68933107286753,53.68933107286753,0.0
4859,-25.0,53.68933107286753,53.68933107286753,0.0
4860,-25.0,53.68933107286753,53.68933107286753,0.0
4861,-25.0,53.68933107286753,53.68933107286753,0.0
4862,-25.0,53.68933107286753,53.68933107286753,0.0
4863,-25.0,53.68933107286753,53.68933107286753,0.0
4864,-25.0,53.68933107286753,53.68933107286753,0.0
4865,-25.0,53.68933107286753,53.68933107286753,0.0
4866,-25.0,53.68933107286753,53.68933107286753,0.0
4867,-25.0,53.68933107286753,53.68933107286753,0.0
4868,25.0,53.68933107286753,53.68933107286753,46.56418603180178
4869,25.0,53.68933107286753,53.68933107286753,93.12837206360356
4870,25.0,53.569331072867534,53.569331072867534,100.0
4871,25.0,53.569331072867534,53.569331072867534,100.0
4872,25.0,53.569331072867534,53.569331072867534,100.0
4873,25.0,53.569331072867534,53.569331072867534,100.0
4874,25.0,53.569331072867534,53.569331072867534,100.0
4875,25.0,53.569331072867534,53.569331072867534,100.0
4876,25.0,53.569331072867534,53.569331072867534,100.0
4877,25.0,53.569331072867534,53.569331072867534,100.0
4878,25.0,53.569331072867534,53.569331072867534,100.0
4879,25.0,53.569331072867534,53.569331072867534,100.0
4880,-25.0,53.569331072867534,53.569331072867534,53.33150610748934
4881,-25.0,53.569331072867534,53.569331072867534,6.663012214978679
4882,-25.0,53.569331072867534,53.569331072867534,0.0
4883,-25.0,53.569331072867534,53.569331072867534,0.0
4884,-25.0,53.569331072867534,53.569331072867534,0.0
4885,-25.0,53.569331072867534,53.569331072867534,0.0
4886,-25.0,53.569331072867534,53.569331072867534,0.0
4887,-25.0,53.569331072867534,53.569331072867534,0.0
4888,-25.0,53.569331072867534,53.569331072867534,0.0
4889,-25.0,53.569331072867534,53.569331072867534,0.0
4890,-25.0,53.569331072867534,53.569331072867534,0.0
4891,-25.0,53.569331072867534,53.569331072867534,0.0
4892,25.0,53.569331072867534,53.569331072867534,46.66849389251066
4893,25.0,53.569331072867534,53.569331072867534,93.33698778502132
4894,25.0,53.44933107286754,53.44933107286754,100.0
4895,25.0,53.44933107286754,53.44933107286754,100.0
4896,25.0,53.44933107286754,53.44933107286754,100.0
4897,25.0,53.44933107286754,53.44933107286754,100.0
4898,25.0,53.44933107286754,53.44933107286754,100.0
4899,25.0,53.44933107286754,53.44933107286754,100.0
4900,25.0,53.44933107286754,53.44933107286754,100.0
4901,25.0,53.44933107286754,53.44933107286754,100.0
4902,25.0,53.44933107286754,53.44933107286754,100.0
4903,25.0,53.44933107286754,53.44933107286754,100.0
4904,-25.0,53.44933107286754,53.44933107286754,53.22672988008499
4905,-25.0,53.44933107286754,53.44933107286754,6.453459760169977
4906,-25.0,53.44933107286754,53.44933107286754,0.0
4907,-25.0,53.44933107286754,53.44933107286754,0.0
4908,-25.0,53.44933107286754,53.44933107286754,0.0
4909,-25.0,53.44933107286754,53.44933107286754,0.0
4910,-25.0,53.44933107286754,53.44933107286754,0.0
4911,-25.0,53.44933107286754,53.44933107286754,0.0
4912,-25.0,53.44933107286754,53.44933107286754,0.0
4913,-25.0,53.44933107286754,53.44933107286754,0.0
4914,-25.0,53.44933107286754,53.44933107286754,0.0
4915,-25.0,53.44933107286754,53.44933107286754,0.0
4916,25.0,53.44933107286754,53.44933107286754,46.77327011991501
4917,25.0,53.44933107286754,53.44933107286754,93.54654023983002
4918,25.0,53.32933107286754,53.32933107286754,100.0
4919,25.0,53.32933107286754,53.32933107286754,100.0
4920,25.0,53.32933107286754,53.32933107286754,100.0
4921,25.0,53.32933107286754,53.32933107286754,100.0
4922,25.0,53.32933107286754,53.32933107286754,100.0
4923,25.0,53.32933107286754,53.32933107286754,100.0
4924,25.0,53.32933107286754,53.32933107286754,100.0
4925,25.0,53.32933107286754,53.32933107286754,100.0
4926,25.0,53.32933107286754,53.32933107286754,100.0
4927,25.0,53.32933107286754,53.32933107286754,100.0
4928,-25.0,53.32933107286754,53.32933107286754,53.12148212427271
4929,-25.0,53.32933107286754,53.32933107286754,6.2429642485454195
4930,-25.0,53.32933107286754,53.32933107286754,0.0
4931,-25.0,53.32933107286754,53.32933107286754,0.0
4932,-25.0,53.32933107286754,53.32933107286754,0.0
4933,-25.0,53.32933107286754,53.32933107286754,0.0
4934,-25.0,53.32933107286754,53.32933107286754,0.0
4935,-25.0,53.32933107286754,53.32933107286754,0.0
4936,-25.0,53.32933107286754,53.32933107286754,0.0
4937,-25.0,53.32933107286754,53.32933107286754,0.0
4938,-25.0,53.32933107286754,53.32933107286754,0.0
4939,-25.0,53.32933107286754,53.32933107286754,0.0
4940,25.0,53.32933107286754,53.32933107286754,46.87851787572729
4941,25.0,53.32933107286754,53.32933107286754,93.75703575145458
4942,25.0,53.20933107286754,53.20933107286754,100.0
4943,25.0,53.20933107286754,53.20933107286754,100.0
4944,25.0,53.20933107286754,53.20933107286754,100.0
4945,25.0,53.20933107286754,53.20933107286754,100.0
4946,25.0,53.20933107286754,53.20933107286754,100.0
4947,25.0,53.20933107286754,53.20933107286754,100.0
4948,25.0,53.20933107286754,53.20933107286754,100.0
4949,25.0,53.20933107286754,53.20933107286754,100.0
4950,25.0,53.20933107286754,53.20933107286754,100.0
4951,25.0,53.20933107286754,53.20933107286754,100.0
4952,-25.0,53.20933107286754,53.20933107286754,53.0157596498183
4953,-25.0,53.20933107286754,53.20933107286754,6.031519299636599
4954,-25.0,53.20933107286754,53.20933107286754,0.0
4955,-25.0,53.20933107286754,53.20933107286754,0.0
4956,-25.0,53.20933107286754,53.20933107286754,0.0
4957,-25.0,53.20933107286754,53.20933107286754,0.0
4958,-25.0,53.20933107286754,53.20933107286754,0.0
4959,-25.0,53.20933107286754,53.20933107286754,0.0
4960,-25.0,53.20933107286754,53.20933107286754,0.0
4961,-25.0,53.20933107286754,53.20933107286754,0.0
4962,-25.0,53.20933107286754,53.20933107286754,0.0
4963,-25.0,53.20933107286754,53.20933107286754,0.0
4964,25.0,53.20933107286754,53.20933107286754,46.9842403501817
4965,25.0,53.20933107286754,53.20933107286754,93.9684807003634
4966,25.0,53.08933107286754,53.089331072867544,100.0
4967,25.0,53.08933107286754,53.089331072867544,100.0
4968,25.0,53.08933107286754,53.089331072867544,100.0
4969,25.0,53.08933107286754,53.089331072867544,100.0
4970,25.0,53.08933107286754,53.089331072867544,100.0
4971,25.0,53.08933107286754,53.089331072867544,100.0
4972,25.0,53.08933107286754,53.089331072867544,100.0
4973,25.0,53.08933107286754,53.089331072867544,100.0
4974,25.0,53.08933107286754,53.089331072867544,100.0
4975,25.0,53.08933107286754,53.089331072867544,100.0
4976,-25.0,53.08933107286754,53.089331072867544,52.90955923764353
4977,-25.0,53.08933107286754,53.089331072867544,5.8191184752870555
4978,-25.0,53.08933107286754,53.089331072867544,0.0
4979,-25.0,53.08933107286754,53.089331072867544,0.0
4980,-25.0,53.08933107286754,53.089331072867544,0.0
4981,-25.0,53.08933107286754,53.089331072867544,0.0
4982,-25.0,53.08933107286754,53.089331072867544,0.0
4983,-25.0,53.08933107286754,53.089331072867544,0.0
4984,-25.0,53.08933107286754,53.089331072867544,0.0
4985,-25.0,53.08933107286754,53.089331072867544,0.0
4986,-25.0,53.08933107286754,53.089331072867544,0.0
4987,-25.0,53.08933107286754,53.089331072867544,0.0
4988,25.0,53.08933107286754,53.089331072867544,47.09044076235647
4989,25.0,53.08933107286754,53.089331072867544,94.18088152471294
4990,25.0,52.96933107286754,52.96933107286755,100.0
4991,25.0,52.96933107286754,52.96933107286755,100.0
4992,25.0,52.96933107286754,52.96933107286755,100.0
4993,25.0,52.96933107286754,52.96933107286755,100.0
4994,25.0,52.96933107286754,52.96933107286755,100.0
4995,25.0,52.96933107286754,52.96933107286755,100.0
4996,25.0,52.96933107286754,52.96933107286755,100.0
4997,25.0,52.96933107286754,52.96933107286755,100.0
4998,25.0,52.96933107286754,52.96933107286755,100.0
4999,25.0,52.96933107286754,52.96933107286755,100.0
5000,-25.0,52.96933107286754,52.96933107286755,52.80287763949933
5001,-25.0,52.96933107286754,52.96933107286755,5.605755278998657
5002,-25.0,52.96933107286754,52.96933107286755,0.0
5003,-25.0,52.96933107286754,52.96933107286755,0.0
5004,-25.0,52.96933107286754,52.96933107286755,0.0
5005,-25.0,52.96933107286754,52.96933107286755,0.0
5006,-25.0,52.96933107286754,52.96933107286755,0.0
5007,-25.0,52.96933107286754,52.96933107286755,0.0
5008,-25.0,52.96933107286754,52.96933107286755,0.0
5009,-25.0,52.96933107286754,52.96933107286755,0.0
5010,-25.0,52.96933107286754,52.96933107286755,0.0
5011,-25.0,52.96933107286754,52.96933107286755,0.0
5012,25.0,52.96933107286754,52.96933107286755,47.19712236050067
5013,25.0,52.96933107286754,52.96933107286755,94.39424472100134
5014,25.0,52.84933107286754,52.84933107286755,100.0
5015,25.0,52.84933107286754,52.84933107286755,100.0
5016,25.0,52.84933107286754,52.84933107286755,100.0
5017,25.0,52.84933107286754,52.84933107286755,100.0
5018,25.0,52.84933107286754,52.84933107286755,100.0
5019,25.0,52.84933107286754,52.84933107286755,100.0
5020,25.0,52.84933107286754,52.84933107286755,100.0
5021,25.0,52.84933107286754,52.84933107286755,100.0
5022,25.0,52.84933107286754,52.84933107286755,100.0
5023,25.0,52.84933107286754,52.84933107286755,100.0
5024,-25.0,52.84933107286754,52.84933107286755,52.69571157763468
5025,-25.0,52.84933107286754,52.84933107286755,5.391423155269365
5026,-25.0,52.84933107286754,52.84933107286755,0.0
5027,-25.0,52.84933107286754,52.84933107286755,0.0
5028,-25.0,52.84933107286754,52.84933107286755,0.0
5029,-25.0,52.84933107286754,52.84933107286755,0.0
5030,-25.0,52.84933107286754,52.84933107286755,0.0
5031,-25.0,52.84933107286754,52.84933107286755,0.0
5032,-25.0,52.84933107286754,52.84933107286755,0.0
5033,-25.0,52.84933107286754,52.84933107286755,0.0
5034,-25.0,52.84933107286754,52.84933107286755,0.0
5035,-25.0,52.84933107286754,52.84933107286755,0.0
5036,25.0,52.84933107286754,52.84933107286755,47.30428842236532
5037,25.0,52.84933107286754,52.84933107286755,94.60857684473064
5038,25.0,52.729331072867545,52.72933107286755,100.0
5039,25.0,52.729331072867545,52.72933107286755,100.0
5040,25.0,52.729331072867545,52.72933107286755,100.0
5041,25.0,52.729331072867545,52.72933107286755,100.0
5042,25.0,52.729331072867545,52.72933107286755,100.0
5043,25.0,52.729331072867545,52.72933107286755,100.0
5044,25.0,52.729331072867545,52.72933107286755,100.0
5045,25.0,52.729331072867545,52.72933107286755,100.0
5046,25.0,52.729331072867545,52.72933107286755,100.0
5047,25.0,52.729331072867545,52.72933107286755,100.0
5048,-25.0,52.729331072867545,52.72933107286755,52.5880577444609
5049,-25.0,52.729331072867545,52.72933107286755,5.176115488921795
5050,-25.0,52.729331072867545,52.72933107286755,0.0
5051,-25.0,52.729331072867545,52.72933107286755,0.0
5052,-25.0,52.729331072867545,52.72933107286755,0.0
5053,-25.0,52.729331072867545,52.72933107286755,0.0
5054,-25.0,52.729331072867545,52.72933107286755,0.0
5055,-25.0,52.729331072867545,52.72933107286755,0.0
5056,-25.0,52.729331072867545,52.72933107286755,0.0
5057,-25.0,52.729331072867545,52.72933107286755,0.0
5058,-25.0,52.729331072867545,52.72933107286755,0.0
5059,-25.0,52.729331072867545,52.72933107286755,0.0
5060,25.0,52.729331072867545,52.72933107286755,47.4119422555391
5061,25.0,52.729331072867545,52.72933107286755,94.8238845110782
5062,25.0,52.60933107286756,52.609331072867555,100.0
5063,25.0,52.60933107286756,52.609331072867555,100.0
5064,25.0,52.60933107286756,52.609331072867555,100.0
5065,25.0,52.60933107286756,52.609331072867555,100.0
5066,25.0,52.60933107286756,52.609331072867555,100.0
5067,25.0,52.60933107286756,52.609331072867555,100.0
5068,25.0,52.60933107286756,52.609331072867555,100.0
5069,25.0,52.60933107286756,52.609331072867555,100.0
5070,25.0,52.60933107286756,52.609331072867555,100.0
5071,25.0,52.60933107286756,52.609331072867555,100.0
5072,-25.0,52.60933107286756,52.609331072867555,52.47991280221132
5073,-25.0,52.60933107286756,52.609331072867555,4.959825604422633
5074,-25.0,52.60933107286756,52.609331072867555,0.0
5075,-25.0,52.60933107286756,52.609331072867555,0.0
5076,-25.0,52.60933107286756,52.609331072867555,0.0
5077,-25.0,52.60933107286756,52.609331072867555,0.0
5078,-25.0,52.60933107286756,52.609331072867555,0.0
5079,-25.0,52.60933107286756,52.609331072867555,0.0
5080,-25.0,52.60933107286756,52.609331072867555,0.0
5081,-25.0,52.60933107286756,52.609331072867555,0.0
5082,-25.0,52.60933107286756,52.609331072867555,0.0
5083,-25.0,52.60933107286756,52.609331072867555,0.0
5084,25.0,52.60933107286756,52.609331072867555,47.52008719778868
5085,25.0,52.60933107286756,52.609331072867555,95.04017439557737
5086,25.0,52.489331072867564,52.48933107286756,100.0
5087,25.0,52.489331072867564,52.48933107286756,100.0
5088,25.0,52.489331072867564,52.48933107286756,100.0
5089,25.0,52.489331072867564,52.48933107286756,100.0
5090,25.0,52.489331072867564,52.48933107286756,100.0
5091,25.0,52.489331072867564,52.48933107286756,100.0
5092,25.0,52.489331072867564,52.48933107286756,100.0
5093,25.0,52.489331072867564,52.48933107286756,100.0
5094,25.0,52.489331072867564,52.48933107286756,100.0
5095,25.0,52.489331072867564,52.48933107286756,100.0
5096,-25.0,52.489331072867564,52.48933107286756,52.37127338259634
5097,-25.0,52.489331072867564,52.48933107286756,4.742546765192685
5098,-25.0,52.489331072867564,52.48933107286756,0.0
5099,-25.0,52.489331072867564,52.48933107286756,0.0
5100,-25.0,52.489331072867564,52.48933107286756,0.0
5101,-25.0,52.489331072867564,52.48933107286756,0.0
5102,-25.0,52.489331072867564,52.48933107286756,0.0
5103,-25.0,52.489331072867564,52.48933107286756,0.0
5104,-25.0,52.489331072867564,52.48933107286756,0.0
5105,-25.0,52.489331072867564,52.48933107286756,0.0
5106,-25.0,52.489331072867564,52.48933107286756,0.0
5107,-25.0,52.489331072867564,52.48933107286756,0.0
5108,25.0,52.489331072867564,52.48933107286756,47.62872661740366
5109,25.0,52.489331072867564,52.48933107286756,95.25745323480731
5110,25.0,52.36933107286757,52.36933107286756,100.0
5111,25.0,52.36933107286757,52.36933107286756,100.0
5112,25.0,52.36933107286757,52.36933107286756,100.0
5113,25.0,52.36933107286757,52.36933107286756,100.0
5114,25.0,52.36933107286757,52.36933107286756,100.0
5115,25.0,52.36933107286757,52.36933107286756,100.0
5116,25.0,52.36933107286757,52.36933107286756,100.0
5117,25.0,52.36933107286757,52.36933107286756,100.0
5118,25.0,52.36933107286757,52.36933107286756,100.0
5119,25.0,52.36933107286757,52.36933107286756,100.0
5120,-25.0,52.36933107286757,52.36933107286756,52.262136086453765
5121,-25.0,52.36933107286757,52.36933107286756,4.52427217290753
5122,-25.0,52.36933107286757,52.36933107286756,0.0
5123,-25.0,52.36933107286757,52.36933107286756,0.0
